"file_name","mean_depth","date","cdc_id","drop"
"/home/dthill/seq-diversity/data/genomewide_depth//20240707NY119026689A_depths.tsv",44.6504740484429,"20240707","NY119026689A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240707NY119100803A_depths.tsv",153.042442906574,"20240707","NY119100803A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240708NY013027961A_depths.tsv",79.4862352941176,"20240708","NY013027961A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240708NY019026018A_depths.tsv",48.4899134948097,"20240708","NY019026018A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240708NY027026255A_depths.tsv",141.893591695502,"20240708","NY027026255A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240708NY041026484A_depths.tsv",144.603647058824,"20240708","NY041026484A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240708NY087031895A_depths.tsv",516.411128027682,"20240708","NY087031895A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240708NY089020117A_depths.tsv",52.9282733564014,"20240708","NY089020117A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240708NY089031194A_depths.tsv",298.021702422145,"20240708","NY089031194A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240709NY007024414C_depths.tsv",148.369138408305,"20240709","NY007024414C_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240709NY007027669A_depths.tsv",583.450474048443,"20240709","NY007027669A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240709NY013027570A_depths.tsv",83.4402076124567,"20240709","NY013027570A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240709NY019023949A_depths.tsv",52.8264429065744,"20240709","NY019023949A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240709NY027149209A_depths.tsv",86.9967647058824,"20240709","NY027149209A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240709NY029022543A_depths.tsv",360.152560553633,"20240709","NY029022543A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240709NY029025950B_depths.tsv",2527.37623875433,"20240709","NY029025950B_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240709NY029026395B_depths.tsv",436.141612456747,"20240709","NY029026395B_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240709NY029026395C_depths.tsv",310.313252595156,"20240709","NY029026395C_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240709NY029028410A_depths.tsv",397.589290657439,"20240709","NY029028410A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240709NY029095401A_depths.tsv",827.444339100346,"20240709","NY029095401A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240709NY031022187A_depths.tsv",187.521404844291,"20240709","NY031022187A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240709NY037026514A_depths.tsv",148.061339100346,"20240709","NY037026514A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240709NY047026166A_depths.tsv",6553.78163321799,"20240709","NY047026166A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240709NY047026182A_depths.tsv",4825.1594532872,"20240709","NY047026182A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240709NY047026204A_depths.tsv",4817.57370242215,"20240709","NY047026204A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240709NY047026212A_depths.tsv",5369.3991349481,"20240709","NY047026212A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240709NY047027073A_depths.tsv",4650.20574394464,"20240709","NY047027073A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240709NY051030635A_depths.tsv",34.4777958477509,"20240709","NY051030635A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240709NY053028525A_depths.tsv",324.43169550173,"20240709","NY053028525A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240709NY055021610A_depths.tsv",33.9583460207612,"20240709","NY055021610A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240709NY055026794A_depths.tsv",190.67769550173,"20240709","NY055026794A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240709NY055028339A_depths.tsv",84.1923460207612,"20240709","NY055028339A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240709NY061026131A_depths.tsv",5884.27952941176,"20240709","NY061026131A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240709NY061026247A_depths.tsv",4252.22971626298,"20240709","NY061026247A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240709NY063026336A_depths.tsv",555.178273356401,"20240709","NY063026336A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240709NY063027057A_depths.tsv",178.728252595156,"20240709","NY063027057A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240709NY063027979A_depths.tsv",379.96053633218,"20240709","NY063027979A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240709NY071026310A_depths.tsv",210.480484429066,"20240709","NY071026310A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240709NY071031518A_depths.tsv",93.3762560553633,"20240709","NY071031518A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240709NY081026115A_depths.tsv",4805.6953633218,"20240709","NY081026115A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240709NY081026158A_depths.tsv",727.682955017301,"20240709","NY081026158A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240709NY081026221A_depths.tsv",7571.38921799308,"20240709","NY081026221A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240709NY081026239A_depths.tsv",4717.01306920415,"20240709","NY081026239A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240709NY085026107A_depths.tsv",4867.14199653979,"20240709","NY085026107A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240709NY085026174A_depths.tsv",7243.43552249135,"20240709","NY085026174A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240709NY089236586A_depths.tsv",40.461169550173,"20240709","NY089236586A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240709NY099022365A_depths.tsv",1017.73811764706,"20240709","NY099022365A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240709NY101021431A_depths.tsv",38.893124567474,"20240709","NY101021431A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240709NY101023906A_depths.tsv",115.318034602076,"20240709","NY101023906A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240709NY105030724A_depths.tsv",76.0117750865052,"20240709","NY105030724A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240709NY109020958A_depths.tsv",187.865615916955,"20240709","NY109020958A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240709NY117029475A_depths.tsv",58.3943979238754,"20240709","NY117029475A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240709NY121021504A_depths.tsv",118.06676816609,"20240709","NY121021504A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240710NY007027669A_depths.tsv",218.184197231834,"20240710","NY007027669A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240710NY013027961A_depths.tsv",273.972833910035,"20240710","NY013027961A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240710NY013106895A_depths.tsv",58.5390069204152,"20240710","NY013106895A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240710NY015036986A_depths.tsv",88.8652698961938,"20240710","NY015036986A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240710NY017021423A_depths.tsv",246.548896193772,"20240710","NY017021423A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240710NY019021831A_depths.tsv",55.262508650519,"20240710","NY019021831A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240710NY025027154A_depths.tsv",39.9887785467128,"20240710","NY025027154A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240710NY025029271A_depths.tsv",311.793505190311,"20240710","NY025029271A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240710NY031021733A_depths.tsv",343.939200692042,"20240710","NY031021733A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240710NY037020907A_depths.tsv",74.229830449827,"20240710","NY037020907A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240710NY037030546A_depths.tsv",49.1719723183391,"20240710","NY037030546A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240710NY063027774A_depths.tsv",113.671401384083,"20240710","NY063027774A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240710NY073023256A_depths.tsv",76.0930934256055,"20240710","NY073023256A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240710NY073028401A_depths.tsv",896.137228373702,"20240710","NY073028401A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240710NY075029106A_depths.tsv",89.1150415224914,"20240710","NY075029106A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240710NY107029262A_depths.tsv",191.805173010381,"20240710","NY107029262A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240710NY119026689A_depths.tsv",4008.35239446367,"20240710","NY119026689A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240710NY119026786A_depths.tsv",266.447636678201,"20240710","NY119026786A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240711NY007024414B_depths.tsv",230.187837370242,"20240711","NY007024414B_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240711NY007024414C_depths.tsv",758.562027681661,"20240711","NY007024414C_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240711NY009027162A_depths.tsv",29.2213667820069,"20240711","NY009027162A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240711NY029032093A_depths.tsv",235.06521799308,"20240711","NY029032093A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240711NY055021610A_depths.tsv",1559.78384775087,"20240711","NY055021610A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240711NY063027979A_depths.tsv",153.075411764706,"20240711","NY063027979A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240711NY063030651A_depths.tsv",185.330743944637,"20240711","NY063030651A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240711NY069023531A_depths.tsv",369.203871972318,"20240711","NY069023531A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240711NY089020818A_depths.tsv",34.5743148788927,"20240711","NY089020818A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240711NY099033308A_depths.tsv",175.972996539792,"20240711","NY099033308A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240711NY101023906A_depths.tsv",2478.1445916955,"20240711","NY101023906A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240712NY089029831A_depths.tsv",33.6193806228374,"20240712","NY089029831A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240713NY119026719A_depths.tsv",475.313422145329,"20240713","NY119026719A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240714NY005026191A_depths.tsv",5093.47012110727,"20240714","NY005026191A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240714NY029028436A_depths.tsv",875.253173010381,"20240714","NY029028436A_depths","tsv"
